,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
,AAPL,TSLA,AAPL,TSLA,AAPL,TSLA,AAPL,TSLA,AAPL,TSLA,AAPL,TSLA
Date,,,,,,,,,,,,
2016-01-07,89.67371368408203,215.64999389648438,96.44999694824219,215.64999389648438,100.12999725341797,218.44000244140625,96.43000030517578,213.6699981689453,98.68000030517578,214.19000244140625,81094400,3554300
2016-01-08,90.14787292480469,211.0,96.95999908447266,211.0,99.11000061035156,220.44000244140625,96.76000213623047,210.77000427246094,98.55000305175781,217.86000061035156,70798000,3628100
2016-01-11,91.60757446289062,207.85000610351562,98.52999877929688,207.85000610351562,99.05999755859375,214.4499969482422,97.33999633789062,203.0,98.97000122070312,214.00999450683594,49739400,4091400
2016-01-12,92.9371337890625,209.97000122070312,99.95999908447266,209.97000122070312,100.69000244140625,213.74000549316406,98.83999633789062,205.30999755859375,100.55000305175781,211.60000610351562,49154200,3091900
2016-01-13,90.54768371582031,200.30999755859375,97.38999938964844,200.30999755859375,101.19000244140625,212.64999389648438,97.30000305175781,200.0,100.31999969482422,212.00999450683594,62439600,4126400
2016-01-14,92.52801513671875,206.17999267578125,99.5199966430664,206.17999267578125,100.4800033569336,210.0,95.73999786376953,193.3800048828125,97.95999908447266,202.2100067138672,63170100,6490700
2016-01-15,90.30596160888672,204.99000549316406,97.12999725341797,204.99000549316406,97.70999908447266,205.07000732421875,95.36000061035156,197.25,96.19999694824219,198.97000122070312,79833900,5578600
2016-01-19,89.86897277832031,204.72000122070312,96.66000366210938,204.72000122070312,98.6500015258789,210.47000122070312,95.5,200.77999877929688,98.41000366210938,208.7100067138672,53087700,4038700
2016-01-20,89.98983764648438,198.6999969482422,96.79000091552734,198.6999969482422,98.19000244140625,201.27999877929688,93.41999816894531,191.25,95.0999984741211,199.39999389648438,72334400,5838600
2016-01-21,89.53425598144531,199.97000122070312,96.30000305175781,199.97000122070312,97.87999725341797,203.22999572753906,94.94000244140625,195.02000427246094,97.05999755859375,201.5500030517578,52161500,3166200
2016-01-22,94.29454040527344,202.5500030517578,101.41999816894531,202.5500030517578,101.45999908447266,205.5,98.37000274658203,199.02999877929688,98.62999725341797,204.8000030517578,65800500,3124100
2016-01-25,92.45366668701172,196.3800048828125,99.44000244140625,196.3800048828125,101.52999877929688,203.57000732421875,99.20999908447266,195.8800048828125,101.5199966430664,200.05999755859375,51794500,2698700
2016-01-26,92.96501922607422,193.55999755859375,99.98999786376953,193.55999755859375,100.87999725341797,197.82000732421875,98.06999969482422,188.8800048828125,99.93000030517578,196.6999969482422,75077000,4964200
2016-01-27,86.85660552978516,188.07000732421875,93.41999816894531,188.07000732421875,96.62999725341797,193.25999450683594,93.33999633789062,185.77000427246094,96.04000091552734,192.3800048828125,133369700,3617200
2016-01-28,87.47950744628906,189.6999969482422,94.08999633789062,189.6999969482422,94.5199966430664,191.27999877929688,92.38999938964844,182.41000366210938,93.79000091552734,190.7899932861328,55678800,4592800
2016-01-29,90.50119018554688,191.1999969482422,97.33999633789062,191.1999969482422,97.33999633789062,193.74000549316406,94.3499984741211,188.0800018310547,94.79000091552734,189.9499969482422,64416500,2852300
2016-02-01,89.65513610839844,196.94000244140625,96.43000030517578,196.94000244140625,96.70999908447266,199.52000427246094,95.4000015258789,182.75,96.47000122070312,188.75999450683594,40943500,5297600
2016-02-02,87.8421401977539,182.77999877929688,94.4800033569336,182.77999877929688,96.04000091552734,193.1199951171875,94.27999877929688,180.22999572753906,95.41999816894531,192.4199981689453,37357200,5773600
2016-02-03,89.58074951171875,173.47999572753906,96.3499984741211,173.47999572753906,96.83999633789062,183.94000244140625,94.08000183105469,170.17999267578125,95.0,183.58999633789062,45964300,7931400
2016-02-04,90.300537109375,175.3300018310547,96.5999984741211,175.3300018310547,97.33000183105469,175.97999572753906,95.19000244140625,166.99000549316406,95.86000061035156,170.6999969482422,46471700,4385400
2016-02-05,87.88877868652344,162.60000610351562,94.0199966430664,162.60000610351562,96.91999816894531,173.0,93.69000244140625,157.74000549316406,96.5199966430664,171.3000030517578,46418100,9437600
2016-02-08,88.81423950195312,147.99000549316406,95.01000213623047,147.99000549316406,95.69999694824219,157.14999389648438,93.04000091552734,146.0,93.12999725341797,157.10000610351562,54021400,9313000
2016-02-09,88.7955322265625,148.25,94.98999786376953,148.25,95.94000244140625,159.7899932861328,93.93000030517578,141.0500030517578,94.29000091552734,142.32000732421875,44331200,8651600
2016-02-10,88.12247467041016,143.6699981689453,94.2699966430664,143.6699981689453,96.3499984741211,154.97000122070312,94.0999984741211,141.74000549316406,95.91999816894531,150.5,42343600,10406500
2016-02-11,87.58963012695312,150.47000122070312,93.69999694824219,150.47000122070312,94.72000122070312,163.25999450683594,92.58999633789062,147.0,93.79000091552734,152.0,50074700,14252400
2016-02-12,87.86073303222656,151.0399932861328,93.98999786376953,151.0399932861328,94.5,157.00999450683594,93.01000213623047,143.6999969482422,94.19000244140625,155.0,40351400,7235800
2016-02-16,90.33792877197266,155.1699981689453,96.63999938964844,155.1699981689453,96.8499984741211,162.9499969482422,94.61000061035156,154.11000061035156,95.0199966430664,158.6999969482422,49057900,5593800
2016-02-17,91.72142028808594,168.67999267578125,98.12000274658203,168.67999267578125,98.20999908447266,169.33999633789062,96.1500015258789,156.67999267578125,96.66999816894531,159.0,44863200,5825200
2016-02-18,89.98270416259766,166.77000427246094,96.26000213623047,166.77000427246094,98.88999938964844,172.9499969482422,96.08999633789062,164.77000427246094,98.83999633789062,172.4199981689453,39021000,3887600
2016-02-19,89.77705383300781,166.5800018310547,96.04000091552734,166.5800018310547,96.76000213623047,167.49000549316406,95.80000305175781,162.5,96.0,163.66000366210938,35374200,2959400
2016-02-22,90.56226348876953,177.74000549316406,96.87999725341797,177.74000549316406,96.9000015258789,178.91000366210938,95.91999816894531,169.85000610351562,96.30999755859375,170.1199951171875,34280800,5060100
2016-02-23,88.51507568359375,177.2100067138672,94.69000244140625,177.2100067138672,96.5,181.72999572753906,94.55000305175781,173.67999267578125,96.4000015258789,176.16000366210938,31942600,5984400
2016-02-24,89.83312225341797,179.0,96.0999984741211,179.0,96.37999725341797,179.5,93.31999969482422,167.83999633789062,93.9800033569336,172.75,36255700,5395600
2016-02-25,90.45010375976562,187.42999267578125,96.76000213623047,187.42999267578125,96.76000213623047,188.52000427246094,95.25,175.1999969482422,96.05000305175781,178.64999389648438,27582700,5750700
2016-02-26,90.59032440185547,190.33999633789062,96.91000366210938,190.33999633789062,98.0199966430664,192.0,96.58000183105469,185.0,97.19999694824219,188.6999969482422,28991100,6065100
2016-02-29,90.38468170166016,191.92999267578125,96.69000244140625,191.92999267578125,98.2300033569336,196.35000610351562,96.6500015258789,189.22000122070312,96.86000061035156,192.39999389648438,35216300,4499000
2016-03-01,93.97425079345703,186.35000610351562,100.52999877929688,186.35000610351562,100.7699966430664,195.9499969482422,97.41999816894531,182.6999969482422,97.6500015258789,194.25,50407100,6712200
2016-03-02,94.1799087524414,188.33999633789062,100.75,188.33999633789062,100.88999938964844,188.52000427246094,99.63999938964844,181.5,100.51000213623047,183.72999572753906,33169600,4862400
2016-03-03,94.8810043334961,195.74000549316406,101.5,195.74000549316406,101.70999908447266,197.4199981689453,100.44999694824219,184.22000122070312,100.58000183105469,188.27999877929688,36955700,4829000
2016-03-04,96.29253387451172,201.0399932861328,103.01000213623047,201.0399932861328,103.75,204.02999877929688,101.37000274658203,197.5,102.37000274658203,198.0,46055100,6489100
2016-03-07,95.22687530517578,205.2899932861328,101.87000274658203,205.2899932861328,102.83000183105469,209.6999969482422,100.95999908447266,197.39999389648438,102.38999938964844,197.67999267578125,35828900,5329400
2016-03-08,94.441650390625,202.60000610351562,101.02999877929688,202.60000610351562,101.76000213623047,207.5,100.4000015258789,202.1999969482422,100.77999877929688,203.5,31561900,4178700
2016-03-09,94.5257797241211,208.72000122070312,101.12000274658203,208.72000122070312,101.58000183105469,209.3699951171875,100.2699966430664,202.7899932861328,101.30999755859375,204.52000427246094,27201700,3208600
2016-03-10,94.57251739501953,205.17999267578125,101.16999816894531,205.17999267578125,102.23999786376953,213.2899932861328,100.1500015258789,200.6699981689453,101.41000366210938,210.0,33513600,5192500
2016-03-11,95.59143829345703,207.5,102.26000213623047,207.5,102.27999877929688,209.4199981689453,101.5,205.3300018310547,102.23999786376953,207.92999267578125,27408200,3343100
2016-03-14,95.83448028564453,215.14999389648438,102.5199966430664,215.14999389648438,102.91000366210938,216.72000122070312,101.77999877929688,210.63999938964844,101.91000366210938,212.64999389648438,25076100,4065700
2016-03-15,97.76014709472656,218.33999633789062,104.58000183105469,218.33999633789062,105.18000030517578,218.97000122070312,103.8499984741211,211.5,103.95999908447266,214.27000427246094,40067700,3180500
2016-03-16,99.05950927734375,221.92999267578125,105.97000122070312,221.92999267578125,106.30999755859375,222.5800018310547,104.58999633789062,217.02000427246094,104.61000061035156,218.0,38303500,3516700
2016-03-17,98.90058135986328,226.3800048828125,105.80000305175781,226.3800048828125,106.47000122070312,228.5,104.95999908447266,220.0,105.5199966430664,221.47000122070312,34420700,3782900
2016-03-18,99.01275634765625,232.74000549316406,105.91999816894531,232.74000549316406,106.5,234.47999572753906,105.19000244140625,228.05999755859375,106.33999633789062,229.10000610351562,44205200,4711800
2016-03-21,99.00341796875,238.32000732421875,105.91000366210938,238.32000732421875,107.6500015258789,239.8800048828125,105.13999938964844,235.0,105.93000030517578,235.33999633789062,35502700,5307800
2016-03-22,99.7605972290039,234.24000549316406,106.72000122070312,234.24000549316406,107.29000091552734,238.99000549316406,105.20999908447266,232.55999755859375,105.25,237.2100067138672,32444400,4316000
2016-03-23,99.20906066894531,222.5800018310547,106.12999725341797,222.5800018310547,107.06999969482422,234.72999572753906,105.9000015258789,222.02999877929688,106.4800033569336,232.3699951171875,25703500,4948800
2016-03-24,98.77906036376953,227.75,105.66999816894531,227.75,106.25,228.88999938964844,104.88999938964844,215.0,105.47000122070312,215.77999877929688,26133000,4960900
2016-03-28,98.33037567138672,230.25999450683594,105.19000244140625,230.25999450683594,106.19000244140625,234.80999755859375,105.05999755859375,225.0,106.0,231.61000061035156,19411400,3925700
2016-03-29,100.65799713134766,230.1300048828125,107.68000030517578,230.1300048828125,107.79000091552734,232.3800048828125,104.87999725341797,225.3300018310547,104.88999938964844,229.88999938964844,31190100,4014300
2016-03-30,102.41539001464844,226.88999938964844,109.55999755859375,226.88999938964844,110.41999816894531,235.5,108.5999984741211,226.5,108.6500015258789,235.08999633789062,45601100,4033000
2016-03-31,101.88256072998047,229.77000427246094,108.98999786376953,229.77000427246094,109.9000015258789,237.4199981689453,108.87999725341797,225.00999450683594,109.72000122070312,229.33999633789062,25888400,8012900
2016-04-01,102.81733703613281,237.58999633789062,109.98999786376953,237.58999633789062,110.0,247.89999389648438,108.19999694824219,233.25,108.77999877929688,244.8300018310547,25874000,15997500
2016-04-04,103.87364959716797,246.99000549316406,111.12000274658203,246.99000549316406,112.19000244140625,252.1199951171875,110.2699966430664,243.63999938964844,110.41999816894531,249.1199951171875,37356200,13475300
2016-04-05,102.64909362792969,255.47000122070312,109.80999755859375,255.47000122070312,110.7300033569336,256.55999755859375,109.41999816894531,240.0,109.51000213623047,240.5,26578700,9948700
2016-04-06,103.72408294677734,265.4200134277344,110.95999908447266,265.4200134277344,110.9800033569336,267.739990234375,109.19999694824219,253.4499969482422,110.2300033569336,253.97000122070312,26404100,11705500
2016-04-07,101.46190643310547,257.20001220703125,108.54000091552734,257.20001220703125,110.41999816894531,269.3399963378906,108.12000274658203,254.50999450683594,109.94999694824219,266.45001220703125,31801900,8856200
2016-04-08,101.57408142089844,250.07000732421875,108.66000366210938,250.07000732421875,109.7699966430664,260.82000732421875,108.16999816894531,248.02000427246094,108.91000366210938,260.5,23581700,7363900
2016-04-11,101.91059875488281,249.9199981689453,109.0199966430664,249.9199981689453,110.61000061035156,258.989990234375,108.83000183105469,245.3000030517578,108.97000122070312,251.0,29407500,9161700
2016-04-12,103.23799133300781,247.82000732421875,110.44000244140625,247.82000732421875,110.5,251.8000030517578,108.66000366210938,243.6300048828125,109.33999633789062,249.5,27232300,5763200
2016-04-13,104.7336654663086,254.52999877929688,112.04000091552734,254.52999877929688,112.33999633789062,255.5,110.80000305175781,247.3300018310547,110.80000305175781,248.50999450683594,33257300,4925600
2016-04-14,104.78974151611328,251.86000061035156,112.0999984741211,251.86000061035156,112.38999938964844,256.8399963378906,111.33000183105469,251.0500030517578,111.62000274658203,253.0,25473900,4132200
2016-04-15,102.68647766113281,254.50999450683594,109.8499984741211,254.50999450683594,112.30000305175781,254.60000610351562,109.7300033569336,249.1199951171875,112.11000061035156,251.30999755859375,46939000,3752400
2016-04-18,100.47103881835938,253.8800048828125,107.4800033569336,253.8800048828125,108.94999694824219,258.30999755859375,106.94000244140625,251.66000366210938,108.88999938964844,252.22999572753906,60821500,4271400
2016-04-19,99.9382095336914,247.3699951171875,106.91000366210938,247.3699951171875,108.0,254.3699951171875,106.2300033569336,241.25,107.87999725341797,253.1199951171875,32384900,6357500
2016-04-20,100.14385223388672,249.97000122070312,107.12999725341797,249.97000122070312,108.08999633789062,253.66000366210938,106.05999755859375,241.5,106.63999938964844,246.25999450683594,30611000,5194100
2016-04-21,99.05950927734375,248.2899932861328,105.97000122070312,248.2899932861328,106.93000030517578,250.89999389648438,105.5199966430664,246.91000366210938,106.93000030517578,248.99000549316406,31552500,2783100
2016-04-22,98.78841400146484,253.75,105.68000030517578,253.75,106.4800033569336,254.0,104.62000274658203,245.7100067138672,105.01000213623047,248.88999938964844,33683100,3786300
2016-04-25,98.2275619506836,251.82000732421875,105.08000183105469,251.82000732421875,105.6500015258789,257.3800048828125,104.51000213623047,250.75999450683594,105.0,253.00999450683594,28031600,3670300
2016-04-26,97.54513549804688,253.74000549316406,104.3499984741211,253.74000549316406,105.30000305175781,255.72999572753906,103.91000366210938,249.38999938964844,103.91000366210938,252.0500030517578,56016200,3223800
2016-04-27,91.44097900390625,251.47000122070312,97.81999969482422,251.47000122070312,98.70999908447266,255.0,95.68000030517578,249.39999389648438,96.0,252.75,114602100,3205800
2016-04-28,88.64596557617188,247.7100067138672,94.83000183105469,247.7100067138672,97.87999725341797,253.42999267578125,94.25,247.44000244140625,97.61000061035156,249.85000610351562,82242700,2519000
2016-04-29,87.62703704833984,240.75999450683594,93.73999786376953,240.75999450683594,94.72000122070312,248.42999267578125,92.51000213623047,237.80999755859375,93.98999786376953,248.13999938964844,68531500,5413800
2016-05-02,87.53355407714844,241.8000030517578,93.63999938964844,241.8000030517578,94.08000183105469,243.19000244140625,92.4000015258789,234.82000732421875,93.97000122070312,241.5,48160100,3843900
2016-05-03,88.97312927246094,232.32000732421875,95.18000030517578,232.32000732421875,95.73999786376953,238.91000366210938,93.68000030517578,231.6199951171875,94.19999694824219,237.36000061035156,56831300,4302200
2016-05-04,88.04769897460938,222.55999755859375,94.19000244140625,222.55999755859375,95.9000015258789,234.4600067138672,93.81999969482422,220.39999389648438,95.19999694824219,230.2899932861328,41025500,8700500
2016-05-05,87.69032287597656,211.52999877929688,93.23999786376953,211.52999877929688,94.06999969482422,228.63999938964844,92.68000030517578,209.7899932861328,94.0,228.4600067138672,35890500,11254800
2016-05-06,87.20127868652344,214.92999267578125,92.72000122070312,214.92999267578125,93.44999694824219,216.3699951171875,91.8499984741211,208.11000061035156,93.37000274658203,210.8699951171875,43699900,5685200
2016-05-09,87.26708984375,208.9199981689453,92.79000091552734,208.9199981689453,93.7699966430664,216.14999389648438,92.58999633789062,206.8000030517578,93.0,215.72000122070312,32936400,4776400
2016-05-10,87.8595962524414,208.69000244140625,93.41999816894531,208.69000244140625,93.56999969482422,209.47000122070312,92.11000061035156,205.0,93.33000183105469,207.5500030517578,33686800,4070600
2016-05-11,87.00375366210938,208.9600067138672,92.51000213623047,208.9600067138672,93.56999969482422,215.47999572753906,92.45999908447266,206.0500030517578,93.4800033569336,207.58999633789062,28719100,5161900
2016-05-12,84.9629135131836,207.27999877929688,90.33999633789062,207.27999877929688,92.77999877929688,211.6699981689453,89.47000122070312,203.66000366210938,92.72000122070312,211.44000244140625,76314700,3650500
2016-05-13,85.1322021484375,207.61000061035156,90.5199966430664,207.61000061035156,91.66999816894531,211.1999969482422,90.0,206.6999969482422,90.0,207.77999877929688,44392800,2822800
2016-05-16,88.2922134399414,208.2899932861328,93.87999725341797,208.2899932861328,94.38999938964844,213.14999389648438,91.6500015258789,207.9199981689453,92.38999938964844,208.14999389648438,61259800,2949400
2016-05-17,87.92542266845703,204.66000366210938,93.48999786376953,204.66000366210938,94.69999694824219,209.82000732421875,93.01000213623047,204.02000427246094,94.55000305175781,209.0500030517578,46916900,2843600
2016-05-18,88.93174743652344,211.1699981689453,94.55999755859375,211.1699981689453,95.20999908447266,215.30999755859375,93.88999938964844,207.75,94.16000366210938,209.14999389648438,42062400,5617500
2016-05-19,88.5931625366211,215.2100067138672,94.19999694824219,215.2100067138672,94.63999938964844,216.7899932861328,93.56999969482422,207.3000030517578,94.63999938964844,213.6199951171875,30442100,6866300
2016-05-20,89.55245208740234,220.27999877929688,95.22000122070312,220.27999877929688,95.43000030517578,220.5500030517578,94.5199966430664,216.35000610351562,94.63999938964844,216.99000549316406,32026000,9007100
2016-05-23,90.69044494628906,216.22000122070312,96.43000030517578,216.22000122070312,97.19000244140625,222.60000610351562,95.66999816894531,215.86000061035156,95.87000274658203,219.8699951171875,38018600,5102500
2016-05-24,92.07295227050781,217.91000366210938,97.9000015258789,217.91000366210938,98.08999633789062,218.74000549316406,96.83999633789062,215.17999267578125,97.22000122070312,216.60000610351562,35140200,3013800
2016-05-25,93.6905746459961,219.5800018310547,99.62000274658203,219.5800018310547,99.73999786376953,221.36000061035156,98.11000061035156,216.50999450683594,98.66999816894531,217.91000366210938,38168800,3126800
2016-05-26,94.43354797363281,225.1199951171875,100.41000366210938,225.1199951171875,100.7300033569336,225.25999450683594,98.63999938964844,219.0500030517578,99.68000030517578,220.5,56331200,4072400
2016-05-27,94.37711334228516,223.0399932861328,100.3499984741211,223.0399932861328,100.47000122070312,225.92999267578125,99.25,220.75,99.44000244140625,224.99000549316406,36341200,3650300
2016-05-31,93.91629028320312,223.22999572753906,99.86000061035156,223.22999572753906,100.4000015258789,224.75,98.81999969482422,221.5,99.5999984741211,223.0399932861328,42307200,2789000
2016-06-01,92.59960174560547,219.55999755859375,98.45999908447266,219.55999755859375,99.54000091552734,222.39999389648438,98.33000183105469,216.88999938964844,99.0199966430664,221.47999572753906,29173300,2982700
2016-06-02,91.90367889404297,218.9600067138672,97.72000122070312,218.9600067138672,97.83999633789062,219.91000366210938,96.62999725341797,217.11000061035156,97.5999984741211,219.58999633789062,40191600,2032800
2016-06-03,92.09175109863281,218.99000549316406,97.91999816894531,218.99000549316406,98.2699966430664,221.94000244140625,97.44999694824219,218.00999450683594,97.79000091552734,220.0,28504900,2229000
2016-06-06,92.75949096679688,220.67999267578125,98.62999725341797,220.67999267578125,101.88999938964844,220.89999389648438,97.55000305175781,215.4499969482422,97.98999786376953,218.0,23292500,2249500
2016-06-07,93.13569641113281,232.33999633789062,99.02999877929688,232.33999633789062,99.87000274658203,234.44000244140625,98.95999908447266,221.52000427246094,99.25,222.24000549316406,22409500,6213600
2016-06-08,93.0510482788086,235.52000427246094,98.94000244140625,235.52000427246094,99.55999755859375,240.85000610351562,98.68000030517578,232.61000061035156,99.0199966430664,233.8000030517578,20848100,5972000
2016-06-09,93.71879577636719,229.36000061035156,99.6500015258789,229.36000061035156,99.98999786376953,235.3300018310547,98.45999908447266,227.05999755859375,98.5,234.97999572753906,26601400,4492100
2016-06-10,92.9476089477539,218.7899932861328,98.83000183105469,218.7899932861328,99.3499984741211,227.97000122070312,98.4800033569336,218.4199981689453,98.52999877929688,227.38999938964844,31712900,6026600
2016-06-13,91.54627990722656,217.8699951171875,97.33999633789062,217.8699951171875,99.12000274658203,225.77000427246094,97.0999984741211,217.66000366210938,98.69000244140625,219.5,38020500,4193000
2016-06-14,91.65913391113281,214.9600067138672,97.45999908447266,214.9600067138672,98.4800033569336,222.1999969482422,96.75,212.52999877929688,97.31999969482422,218.8800048828125,31931900,3580200
2016-06-15,91.35819244384766,217.6999969482422,97.13999938964844,217.6999969482422,98.41000366210938,221.89999389648438,97.02999877929688,215.1300048828125,97.81999969482422,216.9499969482422,29445200,2908500
2016-06-16,91.74378967285156,217.92999267578125,97.55000305175781,217.92999267578125,97.75,218.0399932861328,96.06999969482422,213.5,96.44999694824219,217.4199981689453,31326800,2440300
2016-06-17,89.65589141845703,215.47000122070312,95.33000183105469,215.47000122070312,96.6500015258789,219.99000549316406,95.30000305175781,214.5,96.62000274658203,217.80999755859375,61008200,3112600
2016-06-20,89.43961334228516,219.6999969482422,95.0999984741211,219.6999969482422,96.56999969482422,223.75,95.02999877929688,218.22999572753906,96.0,219.5,34411900,3555500
2016-06-21,90.20140075683594,219.61000061035156,95.91000366210938,219.61000061035156,96.3499984741211,222.57000732421875,94.68000030517578,218.80999755859375,94.94000244140625,220.67999267578125,35546400,4529000
2016-06-22,89.86283874511719,196.66000366210938,95.55000305175781,196.66000366210938,96.88999938964844,205.9499969482422,95.3499984741211,195.75,96.25,199.47000122070312,29219100,23742400
2016-06-23,90.38008117675781,196.39999389648438,96.0999984741211,196.39999389648438,96.29000091552734,197.5500030517578,95.25,192.1300048828125,95.94000244140625,195.69000244140625,32240200,10130700
2016-06-24,87.84080505371094,193.14999389648438,93.4000015258789,193.14999389648438,94.66000366210938,195.1199951171875,92.6500015258789,189.72999572753906,92.91000366210938,190.0500030517578,75311400,7026500
2016-06-27,86.56173706054688,198.5500030517578,92.04000091552734,198.5500030517578,93.05000305175781,198.80999755859375,91.5,187.8699951171875,93.0,190.86000061035156,45489600,7205400
2016-06-28,88.01949310302734,201.7899932861328,93.58999633789062,201.7899932861328,93.66000366210938,204.0500030517578,92.13999938964844,199.41000366210938,92.9000015258789,201.88999938964844,40444900,6212400
2016-06-29,88.7812728881836,210.19000244140625,94.4000015258789,210.19000244140625,94.55000305175781,211.77999877929688,93.62999725341797,203.0,93.97000122070312,205.1300048828125,36531000,5994900
2016-06-30,89.90984344482422,212.27999877929688,95.5999984741211,212.27999877929688,95.7699966430664,213.5,94.30000305175781,209.02000427246094,94.44000244140625,212.97000122070312,35836400,4843100
2016-07-01,90.18258666992188,216.5,95.88999938964844,216.5,96.47000122070312,218.24000549316406,95.33000183105469,206.0,95.48999786376953,206.13999938964844,26026500,5400000
2016-07-05,89.3361587524414,213.97999572753906,94.98999786376953,213.97999572753906,95.4000015258789,214.5399932861328,94.45999908447266,208.0,95.38999938964844,209.72999572753906,27705200,5175300
2016-07-06,89.84400939941406,214.44000244140625,95.52999877929688,214.44000244140625,95.66000366210938,215.22999572753906,94.37000274658203,209.0,94.5999984741211,210.0,30949100,4919900
2016-07-07,90.22962188720703,215.94000244140625,95.94000244140625,215.94000244140625,96.5,218.1199951171875,95.62000274658203,213.00999450683594,95.69999694824219,213.10000610351562,25139600,3612000
2016-07-08,90.92556762695312,216.77999877929688,96.68000030517578,216.77999877929688,96.88999938964844,219.80999755859375,96.05000305175781,214.5,96.48999786376953,217.8000030517578,28912100,4074800
2016-07-11,91.20771026611328,224.77999877929688,96.9800033569336,224.77999877929688,97.6500015258789,226.77999877929688,96.7300033569336,219.50999450683594,96.75,219.9600067138672,23794900,5429800
2016-07-12,91.62153625488281,224.64999389648438,97.41999816894531,224.64999389648438,97.69999694824219,227.5,97.12000274658203,223.22000122070312,97.16999816894531,224.10000610351562,24167500,4571300
2016-07-13,91.10425567626953,222.52999877929688,96.87000274658203,222.52999877929688,97.66999816894531,225.58999633789062,96.83999633789062,220.2899932861328,97.41000366210938,225.5,25892200,3567100
2016-07-14,92.90998840332031,221.52999877929688,98.79000091552734,221.52999877929688,98.98999786376953,224.94000244140625,97.31999969482422,221.0500030517578,97.38999938964844,223.1199951171875,38919000,2675800
2016-07-15,92.90056610107422,220.39999389648438,98.77999877929688,220.39999389648438,99.30000305175781,222.75,98.5,219.63999938964844,98.91999816894531,222.52000427246094,30137000,2234200
2016-07-18,93.8880844116211,226.25,99.83000183105469,226.25,100.12999725341797,227.08999633789062,98.5999984741211,218.3000030517578,98.69999694824219,219.63999938964844,36493900,3412100
2016-07-19,93.92568969726562,225.25999450683594,99.87000274658203,225.25999450683594,100.0,229.10000610351562,99.33999633789062,224.75,99.55999755859375,225.0,23779900,3115100
2016-07-20,94.01034545898438,228.36000061035156,99.95999908447266,228.36000061035156,100.45999908447266,229.8000030517578,99.73999786376953,225.0,100.0,226.47000122070312,26276000,2568500
2016-07-21,93.51190185546875,220.5,99.43000030517578,220.5,101.0,227.85000610351562,99.12999725341797,219.10000610351562,99.83000183105469,226.0,32702000,4428700
2016-07-22,92.78772735595703,222.27000427246094,98.66000366210938,222.27000427246094,99.30000305175781,224.5,98.30999755859375,218.8800048828125,99.26000213623047,221.99000549316406,28313700,2579700
2016-07-25,91.54627990722656,230.00999450683594,97.33999633789062,230.00999450683594,98.83999633789062,231.38999938964844,96.91999816894531,221.3699951171875,98.25,222.27000427246094,40382900,4490700
2016-07-26,90.9161605834961,229.50999450683594,96.66999816894531,229.50999450683594,97.97000122070312,230.0,96.41999816894531,225.3000030517578,96.81999969482422,227.69000244140625,56239800,3430000
2016-07-27,96.82235717773438,228.49000549316406,102.94999694824219,228.49000549316406,104.3499984741211,233.36000061035156,102.75,226.9199981689453,104.2699966430664,229.33999633789062,92344800,2889000
2016-07-28,98.12960815429688,230.61000061035156,104.33999633789062,230.61000061035156,104.44999694824219,230.75999450683594,102.81999969482422,226.60000610351562,102.83000183105469,227.9499969482422,39869800,2419100
2016-07-29,98.00736999511719,234.7899932861328,104.20999908447266,234.7899932861328,104.55000305175781,235.27999877929688,103.68000030517578,230.24000549316406,104.19000244140625,230.6999969482422,27733700,3070800
2016-08-01,99.73784637451172,230.00999450683594,106.05000305175781,230.00999450683594,106.1500015258789,236.6300048828125,104.41000366210938,229.3800048828125,104.41000366210938,235.5,38167900,4016300
2016-08-02,98.26130676269531,227.1999969482422,104.4800033569336,227.1999969482422,106.06999969482422,229.8699951171875,104.0,221.39999389648438,106.05000305175781,229.3699951171875,33816600,3934400
2016-08-03,99.49333953857422,225.7899932861328,105.79000091552734,225.7899932861328,105.83999633789062,229.6999969482422,104.7699966430664,224.2100067138672,104.80999755859375,227.3699951171875,30202600,3887800
2016-08-04,100.10796356201172,230.61000061035156,105.87000274658203,230.61000061035156,106.0,230.86000061035156,105.27999877929688,222.0500030517578,105.58000183105469,225.69000244140625,27408700,4147000
2016-08-05,101.63031768798828,230.02999877929688,107.4800033569336,230.02999877929688,107.6500015258789,232.0,106.18000030517578,227.39999389648438,106.2699966430664,230.0,40553400,3205200
2016-08-08,102.47187805175781,226.16000366210938,108.37000274658203,226.16000366210938,108.37000274658203,229.60000610351562,107.16000366210938,226.08999633789062,107.5199966430664,228.0,28037200,2263600
2016-08-09,102.887939453125,229.0800018310547,108.80999755859375,229.0800018310547,108.94000244140625,231.5399932861328,108.01000213623047,226.64999389648438,108.2300033569336,226.82000732421875,26315200,2207800
2016-08-10,102.12203216552734,225.64999389648438,108.0,225.64999389648438,108.9000015258789,229.8699951171875,107.76000213623047,224.6199951171875,108.70999908447266,228.24000549316406,24008500,2338300
2016-08-11,102.05583953857422,224.91000366210938,107.93000030517578,224.91000366210938,108.93000030517578,227.57000732421875,107.8499984741211,223.41000366210938,108.5199966430664,226.1699981689453,27484500,1880900
2016-08-12,102.29222869873047,225.61000061035156,108.18000030517578,225.61000061035156,108.44000244140625,226.64999389648438,107.77999877929688,224.0399932861328,107.77999877929688,225.41000366210938,18660400,1813500
